"0","1468719597","Tue Apr 07 03:21:23 PDT 2009","NO_QUERY","natinski","Ack everybody's talking about Krispy Kreme. And I have a tooth ache right now. "
"0","1557197397","Sun Apr 19 02:35:28 PDT 2009","NO_QUERY","Danniil","Beer, pizza, krispy kremes and anna were a pretty fun way to end melbourne! Sad to go home "
"0","1563896205","Mon Apr 20 00:46:02 PDT 2009","NO_QUERY","pearlbones","i'm up for a big box from krispy kreme &amp; tesco pasta pot. IM SOO EXCITED FOR THIS BUS JORNEY "
"0","1676588162","Fri May 01 22:30:33 PDT 2009","NO_QUERY","petraaafied","needs her krispy kreme doughnuts. it does not help that my mum is now incapable of driving to times square. sigh "
"0","1679142211","Sat May 02 08:38:14 PDT 2009","NO_QUERY","QuirkyPrincess","@pointipohmali i want krispy kreme too "
"0","1679305925","Sat May 02 09:02:11 PDT 2009","NO_QUERY","Mechellex","Ohhh now on to Zesto's....krispy kreme didn't have hot and now "
"0","1685960639","Sun May 03 03:00:16 PDT 2009","NO_QUERY","genvsjohnny","my teefies hurt  damn you krispy kreme."
"0","1686190132","Sun May 03 04:14:14 PDT 2009","NO_QUERY","davaobase","By tomorrow, we'll get a taste of those fresh doughnuts from Krispy Kreme. Pity they don't have a store in Davao City. "
"0","1687966239","Sun May 03 10:01:25 PDT 2009","NO_QUERY","nab_thebank","@francescaa they do. i had krispy kreme in sydney "
"0","1687968877","Sun May 03 10:01:47 PDT 2009","NO_QUERY","nab_thebank","@francescaa they should. i had krispy kreme in sydney "
"0","1693119552","Sun May 03 21:37:02 PDT 2009","NO_QUERY","kattkatkatt","@chantoooy I want Krispy Kreme too  HI CHANTYY!"
"0","1752308463","Sat May 09 21:34:27 PDT 2009","NO_QUERY","Phoboy86","I'm dreading tomorrow morning, my sisters and I start training for the lb marathon  altho we plan to run to krispy kreme. Haha"
"0","1793567520","Thu May 14 03:11:16 PDT 2009","NO_QUERY","dsupple","@violetbakes Our new office is so far away from the Krispy Kreme shop that's its a crime "
"0","1835975492","Mon May 18 07:07:43 PDT 2009","NO_QUERY","ohhaikelly","@xelisamarie ikr, it sucks  I have orders from like 20 people to bring back atl merch and krispy kreme donuts."
"0","1880917538","Fri May 22 02:57:53 PDT 2009","NO_QUERY","Charliee86","Tip: don't leave a box of Krispy Kremes near your cat- if it's senile it may just get them confused for a litter box and wee on them. "
"0","1957014517","Thu May 28 23:16:50 PDT 2009","NO_QUERY","dalastmil62","@juiceegapeach A hungry fool. Ill probably never see that Krispy Kreme again. Had to enjoy it. They closing down "
"0","1965295536","Fri May 29 15:40:09 PDT 2009","NO_QUERY","cararenee","Had Sbarro for dinner and Krispy Kreme for dessert. Mmmmm! But so not very healthy. "
"0","1967498746","Fri May 29 19:41:32 PDT 2009","NO_QUERY","muhnica","@erickimberlin I want to eric!  that would be sweet!  they closed all the krispy kremes in new mexico.  "
"0","1974609108","Sat May 30 13:29:02 PDT 2009","NO_QUERY","CBXweb","I think im a fatty in a skinny person's body. I see a krispy kreme &amp; cant help myself, i have to go in "
"0","1980048855","Sun May 31 05:30:14 PDT 2009","NO_QUERY","dorothyy13","i went to Krispy Kreme today! wasnt all that great... "
"0","1990902523","Mon Jun 01 06:00:04 PDT 2009","NO_QUERY","clint_bb","sweat suit not such a good idea in this heat!! fucked!! thats what you get for eating the last krispy kreme "
"0","1999695634","Mon Jun 01 20:39:48 PDT 2009","NO_QUERY","rochelleplew","@KirrillyW oh i want some... why is there no Krispy Kreme near me "
"0","2014747453","Wed Jun 03 02:33:13 PDT 2009","NO_QUERY","deeanefeliciano","Hot chocolate and donuts at Krispy Kreme! I'm staring at the air conditioner, hoping it shuts off. I'm freezing! "
"0","2044065009","Fri Jun 05 08:49:07 PDT 2009","NO_QUERY","CTalarico","@ojasnaik too bad there isn't a krispy kreme in chicago   however, auntie anne's......"
"0","2044099523","Fri Jun 05 08:52:09 PDT 2009","NO_QUERY","KeniRenee","I've been off the Krispy Kremes for over a year, but today I might just have a relapse  LoL"
"0","2044182280","Fri Jun 05 08:59:25 PDT 2009","NO_QUERY","MelinaNY","Free Krispy Kreme because of National Donut Day today???  TOO bad I'm on a diet!!! "
"0","2044306443","Fri Jun 05 09:10:02 PDT 2009","NO_QUERY","doughyatt","@crazeegeekchick Krispy Kreme left Toledo several years ago.  "
"0","2044377679","Fri Jun 05 09:16:10 PDT 2009","NO_QUERY","pnecip","@AppleCharlotte well of course hahaha! me too....but the krispy kreme near me will be closed by the time i get there  i can taste them"
"0","2044390081","Fri Jun 05 09:17:15 PDT 2009","NO_QUERY","Sarahjane1974","@IpodWendy I wanna be eating Krispy Kremes in America "
